date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:15	241288/241288	---M--	200	added ('OK')	text/html	etag:%223ae88-5f5c661ff3c00%22	http://3.37.186.116/index.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index.html	(from )
21:02:17	208/208	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2015:32:14%20GMT	http://3.37.186.116/robots.txt		(from )
21:02:17	2766/2766	---M--	200	added ('OK')	image/png	etag:%22ace-5e3660f27f700%22	http://3.37.186.116/assets/images/faviconsrc="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/faviconsrc="{% static "{% static '\1' %}"	(from http://3.37.186.116/index.html)
21:02:19	276140/276140	---M--	200	added ('OK')	text/css	etag:%22436ac-5e3661a7b2280%22	http://3.37.186.116/assets/css/plugins.css	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/css/plugins.css	(from http://3.37.186.116/index.html)
21:02:21	331229/331229	---M--	200	added ('OK')	text/css	etag:%2250ddd-5f5bc86eeb180%22	http://3.37.186.116/assets/css/style.css	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/css/style.css	(from http://3.37.186.116/index.html)
21:02:22	92024/92024	---M--	200	added ('OK')	text/css	etag:%2216778-5f5bcab691280%22	http://3.37.186.116/assets/css/responsive.css	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/css/responsive.css	(from http://3.37.186.116/index.html)
21:02:24	7111/7111	---M--	200	added ('OK')	image/svg+xml	etag:%221bc7-5e3660fa20900%22	http://3.37.186.116/assets/images/logo.svg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo.svg	(from http://3.37.186.116/index.html)
21:02:25	35011/35011	---M--	200	added ('OK')	image/gif	etag:%2288c3-5e3660f097280%22	http://3.37.186.116/assets/images/loader.gif	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/loader.gif	(from http://3.37.186.116/index.html)
21:02:25	95335/95335	---M--	200	added ('OK')	text/html	etag:%2217467-5f5c66af00d80%22	http://3.37.186.116/my-wishlist.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/my-wishlist.html	(from http://3.37.186.116/index.html)
21:02:27	92755/92755	---M--	200	added ('OK')	text/html	etag:%2216a53-5f5c6621dc080%22	http://3.37.186.116/login.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/login.html	(from http://3.37.186.116/index.html)
21:02:29	94310/94310	---M--	200	added ('OK')	text/html	etag:%2217066-5f5c66b2d1680%22	http://3.37.186.116/register.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/register.html	(from http://3.37.186.116/index.html)
21:02:31	99661/99661	---M--	200	added ('OK')	text/html	etag:%221854d-5f5c658945880%22	http://3.37.186.116/compare-style1.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/compare-style1.html	(from http://3.37.186.116/index.html)
21:02:33	140715/140715	---M--	200	added ('OK')	text/html	etag:%22225ab-5f5c658b2dd00%22	http://3.37.186.116/cart-style1.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/cart-style1.html	(from http://3.37.186.116/index.html)
21:02:37	336223/336223	---M--	200	added ('OK')	text/html	etag:%225215f-5f5c661ff3c00%22	http://3.37.186.116/index-demo2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo2.html	(from http://3.37.186.116/index.html)
21:02:39	208182/208182	---M--	200	added ('OK')	text/html	etag:%2232d36-5f5c661ff3c00%22	http://3.37.186.116/index-demo3.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo3.html	(from http://3.37.186.116/index.html)
21:02:41	252005/252005	---M--	200	added ('OK')	text/html	etag:%223d865-5f5c661e0b780%22	http://3.37.186.116/index-demo4.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo4.html	(from http://3.37.186.116/index.html)
21:02:41	176535/176535	---M--	200	added ('OK')	text/html	etag:%222b197-5f5c661e0b780%22	http://3.37.186.116/index-demo5.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo5.html	(from http://3.37.186.116/index.html)
21:02:43	158348/158348	---M--	200	added ('OK')	text/html	etag:%2226a8c-5f5c661e0b780%22	http://3.37.186.116/index-demo6.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo6.html	(from http://3.37.186.116/index.html)
21:02:45	192816/192816	---M--	200	added ('OK')	text/html	etag:%222f130-5f5c661e0b780%22	http://3.37.186.116/index-demo7.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo7.html	(from http://3.37.186.116/index.html)
21:02:47	161085/161085	---M--	200	added ('OK')	text/html	etag:%222753d-5f5c661e0b780%22	http://3.37.186.116/index-demo8.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo8.html	(from http://3.37.186.116/index.html)
21:02:49	194650/194650	---M--	200	added ('OK')	text/html	etag:%222f85a-5f5c661e0b780%22	http://3.37.186.116/index-demo9.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo9.html	(from http://3.37.186.116/index.html)
21:02:51	165387/165387	---M--	200	added ('OK')	text/html	etag:%222860b-5f5c661e0b780%22	http://3.37.186.116/index-demo10.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo10.html	(from http://3.37.186.116/index.html)
21:02:53	183606/183606	---M--	200	added ('OK')	text/html	etag:%222cd36-5f5c661e0b780%22	http://3.37.186.116/index-demo11.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo11.html	(from http://3.37.186.116/index.html)
21:02:55	187704/187704	---M--	200	added ('OK')	text/html	etag:%222dd38-5f5c661e0b780%22	http://3.37.186.116/index-demo12.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo12.html	(from http://3.37.186.116/index.html)
21:02:57	195982/195982	---M--	200	added ('OK')	text/html	etag:%222fd8e-5f5c661e0b780%22	http://3.37.186.116/index-demo13.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo13.html	(from http://3.37.186.116/index.html)
21:03:01	242136/242136	---M--	200	added ('OK')	text/html	etag:%223b1d8-5f5c661e0b780%22	http://3.37.186.116/index-demo14.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo14.html	(from http://3.37.186.116/index.html)
21:03:02	177965/177965	---M--	200	added ('OK')	text/html	etag:%222b72d-5f5c661c23300%22	http://3.37.186.116/index-demo15.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo15.html	(from http://3.37.186.116/index.html)
21:03:03	165263/165263	---M--	200	added ('OK')	text/html	etag:%222858f-5f5c661c23300%22	http://3.37.186.116/index-demo16.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo16.html	(from http://3.37.186.116/index.html)
21:03:05	162883/162883	---M--	200	added ('OK')	text/html	etag:%2227c43-5f5c661c23300%22	http://3.37.186.116/index-demo17.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo17.html	(from http://3.37.186.116/index.html)
21:03:07	190036/190036	---M--	200	added ('OK')	text/html	etag:%222e654-5f5c661c23300%22	http://3.37.186.116/index-demo18.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo18.html	(from http://3.37.186.116/index.html)
21:03:09	158591/158591	---M--	200	added ('OK')	text/html	etag:%2226b7f-5f5c661c23300%22	http://3.37.186.116/index-demo19.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo19.html	(from http://3.37.186.116/index.html)
21:03:11	179972/179972	---M--	200	added ('OK')	text/html	etag:%222bf04-5f5c661c23300%22	http://3.37.186.116/index-demo20.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo20.html	(from http://3.37.186.116/index.html)
21:03:13	186006/186006	---M--	200	added ('OK')	text/html	etag:%222d696-5f5c6621dc080%22	http://3.37.186.116/index-demo21.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo21.html	(from http://3.37.186.116/index.html)
21:03:17	275811/275811	---M--	200	added ('OK')	text/html	etag:%2243563-5f5c6621dc080%22	http://3.37.186.116/index-demo22.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo22.html	(from http://3.37.186.116/index.html)
21:03:19	175631/175631	---M--	200	added ('OK')	text/html	etag:%222ae0f-5f5c6621dc080%22	http://3.37.186.116/index-demo23.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo23.html	(from http://3.37.186.116/index.html)
21:03:21	182264/182264	---M--	200	added ('OK')	text/html	etag:%222c7f8-5f5c6621dc080%22	http://3.37.186.116/index-demo24.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo24.html	(from http://3.37.186.116/index.html)
21:03:25	227837/227837	---M--	200	added ('OK')	text/html	etag:%22379fd-5f5c6621dc080%22	http://3.37.186.116/index-demo25.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo25.html	(from http://3.37.186.116/index.html)
21:03:28	238203/238203	---M--	200	added ('OK')	text/html	etag:%223a27b-5f5c6621dc080%22	http://3.37.186.116/index-demo26.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo26.html	(from http://3.37.186.116/index.html)
21:03:29	207974/207974	---M--	200	added ('OK')	text/html	etag:%2232c66-5f5c6621dc080%22	http://3.37.186.116/index-demo27.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/index-demo27.html	(from http://3.37.186.116/index.html)
21:03:30	1326/1326	---M--	200	added ('OK')	image/png	etag:%2252e-5e36618cfe380%22	http://3.37.186.116/assets/images/megamenu/megamenu-banner8src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/megamenu/megamenu-banner8src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index.html)
21:03:32	167558/167558	---M--	200	added ('OK')	text/html	etag:%2228e86-5f5c658b2dd00%22	http://3.37.186.116/category-2columns.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/category-2columns.html	(from http://3.37.186.116/index.html)
21:03:34	167107/167107	---M--	200	added ('OK')	text/html	etag:%2228cc3-5f5c658b2dd00%22	http://3.37.186.116/category-3columns.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/category-3columns.html	(from http://3.37.186.116/index.html)
21:03:35	167218/167218	---M--	200	added ('OK')	text/html	etag:%2228d32-5f5c658b2dd00%22	http://3.37.186.116/category-4columns.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/category-4columns.html	(from http://3.37.186.116/index.html)
21:03:37	167591/167591	---M--	200	added ('OK')	text/html	etag:%2228ea7-5f5c658945880%22	http://3.37.186.116/category-5columns.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/category-5columns.html	(from http://3.37.186.116/index.html)
21:03:39	168541/168541	---M--	200	added ('OK')	text/html	etag:%222925d-5f5c658945880%22	http://3.37.186.116/category-6columns.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/category-6columns.html	(from http://3.37.186.116/index.html)
21:03:41	169960/169960	---M--	200	added ('OK')	text/html	etag:%22297e8-5f5c658945880%22	http://3.37.186.116/category-7columns.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/category-7columns.html	(from http://3.37.186.116/index.html)
21:03:43	90197/90197	---M--	200	added ('OK')	text/html	etag:%2216055-5f5c661ff3c00%22	http://3.37.186.116/empty-category.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/empty-category.html	(from http://3.37.186.116/index.html)
21:03:45	282677/282677	---M--	200	added ('OK')	text/html	etag:%2245035-5f5c66b2d1680%22	http://3.37.186.116/shop-left-sidebar.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-left-sidebar.html	(from http://3.37.186.116/index.html)
21:03:47	327833/327833	---M--	200	added ('OK')	text/html	etag:%2250099-5f5c66b0e9200%22	http://3.37.186.116/shop-right-sidebar.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-right-sidebar.html	(from http://3.37.186.116/index.html)
21:03:49	300111/300111	---M--	200	added ('OK')	text/html	etag:%224944f-5f5c66b0e9200%22	http://3.37.186.116/shop-top-filter.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-top-filter.html	(from http://3.37.186.116/index.html)
21:03:51	282853/282853	---M--	200	added ('OK')	text/html	etag:%22450e5-5f5c66b2d1680%22	http://3.37.186.116/shop-fullwidth.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-fullwidth.html	(from http://3.37.186.116/index.html)
21:03:53	237939/237939	---M--	200	added ('OK')	text/html	etag:%223a173-5f5c66b2d1680%22	http://3.37.186.116/shop-no-sidebar.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-no-sidebar.html	(from http://3.37.186.116/index.html)
21:03:55	265919/265919	---M--	200	added ('OK')	text/html	etag:%2240ebf-5f5c66b2d1680%22	http://3.37.186.116/shop-listview-sidebar.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-listview-sidebar.html	(from http://3.37.186.116/index.html)
21:03:57	266065/266065	---M--	200	added ('OK')	text/html	etag:%2240f51-5f5c66b2d1680%22	http://3.37.186.116/shop-listview-drawer.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-listview-drawer.html	(from http://3.37.186.116/index.html)
21:03:59	284785/284785	---M--	200	added ('OK')	text/html	etag:%2245871-5f5c66b2d1680%22	http://3.37.186.116/shop-category-slideshow.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-category-slideshow.html	(from http://3.37.186.116/index.html)
21:04:01	228477/228477	---M--	200	added ('OK')	text/html	etag:%2237c7d-5f5c66b2d1680%22	http://3.37.186.116/shop-heading-with-banner.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-heading-with-banner.html	(from http://3.37.186.116/index.html)
21:04:03	165023/165023	---M--	200	added ('OK')	text/html	etag:%222849f-5f5c66b0e9200%22	http://3.37.186.116/shop-sub-collections.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-sub-collections.html	(from http://3.37.186.116/index.html)
21:04:05	235988/235988	---M--	200	added ('OK')	text/html	etag:%22399d4-5f5c66b2d1680%22	http://3.37.186.116/shop-masonry-grid.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-masonry-grid.html	(from http://3.37.186.116/index.html)
21:04:07	288198/288198	---M--	200	added ('OK')	text/html	etag:%22465c6-5f5c66b2d1680%22	http://3.37.186.116/shop-hover-info.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-hover-info.html	(from http://3.37.186.116/index.html)
21:04:10	172630/172630	---M--	200	added ('OK')	text/html	etag:%222a256-5f5c66b0e9200%22	http://3.37.186.116/shop-swatches-style.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-swatches-style.html	(from http://3.37.186.116/index.html)
21:04:12	158317/158317	---M--	200	added ('OK')	text/html	etag:%2226a6d-5f5c66b2d1680%22	http://3.37.186.116/shop-grid-style.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-grid-style.html	(from http://3.37.186.116/index.html)
21:04:14	266644/266644	---M--	200	added ('OK')	text/html	etag:%2241194-5f5c66b0e9200%22	http://3.37.186.116/shop-search-results.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/shop-search-results.html	(from http://3.37.186.116/index.html)
21:04:16	133818/133818	---M--	200	added ('OK')	text/html	etag:%2220aba-5f5c66af00d80%22	http://3.37.186.116/my-wishlist-style2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/my-wishlist-style2.html	(from http://3.37.186.116/index.html)
21:04:18	102188/102188	---M--	200	added ('OK')	text/html	etag:%2218f2c-5f5c658945880%22	http://3.37.186.116/compare-style2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/compare-style2.html	(from http://3.37.186.116/index.html)
21:04:20	138490/138490	---M--	200	added ('OK')	text/html	etag:%2221cfa-5f5c658b2dd00%22	http://3.37.186.116/cart-style2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/cart-style2.html	(from http://3.37.186.116/index.html)
21:04:22	176920/176920	---M--	200	added ('OK')	text/html	etag:%222b318-5f5c658945880%22	http://3.37.186.116/checkout-style1.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/checkout-style1.html	(from http://3.37.186.116/index.html)
21:04:24	152173/152173	---M--	200	added ('OK')	text/html	etag:%222526d-5f5c658945880%22	http://3.37.186.116/checkout-style2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/checkout-style2.html	(from http://3.37.186.116/index.html)
21:04:26	100963/100963	---M--	200	added ('OK')	text/html	etag:%2218a63-5f5c658945880%22	http://3.37.186.116/checkout-success.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/checkout-success.html	(from http://3.37.186.116/index.html)
21:04:28	4030/4030	---M--	200	added ('OK')	image/jpeg	etag:%22fbe-5e36618cfe380%22	http://3.37.186.116/assets/images/megamenu/megamenu-banner4-1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/megamenu/megamenu-banner4-1.jpg	(from http://3.37.186.116/index.html)
21:04:30	223635/223635	---M--	200	added ('OK')	text/html	etag:%2236993-5f5c66ab30480%22	http://3.37.186.116/product-standard.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-standard.html	(from http://3.37.186.116/index.html)
21:04:32	225930/225930	---M--	200	added ('OK')	text/html	etag:%223728a-5f5c66b2d1680%22	http://3.37.186.116/product-variable.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-variable.html	(from http://3.37.186.116/index.html)
21:04:34	223758/223758	---M--	200	added ('OK')	text/html	etag:%2236a0e-5f5c66ad18900%22	http://3.37.186.116/product-grouped.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-grouped.html	(from http://3.37.186.116/index.html)
21:04:36	223352/223352	---M--	200	added ('OK')	text/html	etag:%2236878-5f5c66af00d80%22	http://3.37.186.116/product-external-affiliate.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-external-affiliate.html	(from http://3.37.186.116/index.html)
21:04:38	222919/222919	---M--	200	added ('OK')	text/html	etag:%22366c7-5f5c66ab30480%22	http://3.37.186.116/product-outofstock.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-outofstock.html	(from http://3.37.186.116/index.html)
21:04:40	225670/225670	---M--	200	added ('OK')	text/html	etag:%2237186-5f5c66ad18900%22	http://3.37.186.116/product-layout1.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout1.html	(from http://3.37.186.116/index.html)
21:04:42	225055/225055	---M--	200	added ('OK')	text/html	etag:%2236f1f-5f5c66ad18900%22	http://3.37.186.116/product-layout2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout2.html	(from http://3.37.186.116/index.html)
21:04:44	229375/229375	---M--	200	added ('OK')	text/html	etag:%2237fff-5f5c66af00d80%22	http://3.37.186.116/product-accordian.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-accordian.html	(from http://3.37.186.116/index.html)
21:04:46	228081/228081	---M--	200	added ('OK')	text/html	etag:%2237af1-5f5c66af00d80%22	http://3.37.186.116/prodcut-360-degree-view.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/prodcut-360-degree-view.html	(from http://3.37.186.116/index.html)
21:04:48	228784/228784	---M--	200	added ('OK')	text/html	etag:%2237db0-5f5c66ad18900%22	http://3.37.186.116/product-layout3.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout3.html	(from http://3.37.186.116/index.html)
21:04:50	225447/225447	---M--	200	added ('OK')	text/html	etag:%22370a7-5f5c66ad18900%22	http://3.37.186.116/product-layout4.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout4.html	(from http://3.37.186.116/index.html)
21:04:52	228076/228076	---M--	200	added ('OK')	text/html	etag:%2237aec-5f5c66ad18900%22	http://3.37.186.116/product-layout5.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout5.html	(from http://3.37.186.116/index.html)
21:04:54	233679/233679	---M--	200	added ('OK')	text/html	etag:%22390cf-5f5c66ad18900%22	http://3.37.186.116/product-layout6.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout6.html	(from http://3.37.186.116/index.html)
21:04:56	193073/193073	---M--	200	added ('OK')	text/html	etag:%222f231-5f5c66ab30480%22	http://3.37.186.116/product-layout7.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout7.html	(from http://3.37.186.116/index.html)
21:04:58	227102/227102	---M--	200	added ('OK')	text/html	etag:%223771e-5f5c66b2d1680%22	http://3.37.186.116/product-tabs-left.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-tabs-left.html	(from http://3.37.186.116/index.html)
21:05:00	225705/225705	---M--	200	added ('OK')	text/html	etag:%22371a9-5f5c66ab30480%22	http://3.37.186.116/product-tabs-center.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-tabs-center.html	(from http://3.37.186.116/index.html)
21:05:02	101654/101654	---M--	200	added ('OK')	text/html	etag:%2218d16-5f5c658b2dd00%22	http://3.37.186.116/brands-style2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/brands-style2.html	(from http://3.37.186.116/index.html)
21:05:04	1325/1325	---M--	200	added ('OK')	image/png	etag:%2252d-5e36613729900%22	http://3.37.186.116/assets/images/logo/brandlogo1src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo/brandlogo1src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index.html)
21:05:04	3190/3190	---M--	200	added ('OK')	image/jpeg	etag:%22c76-5e36618b15f00%22	http://3.37.186.116/assets/images/megamenu/megamenu-banner3.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/megamenu/megamenu-banner3.jpg	(from http://3.37.186.116/index.html)
21:05:05	108791/108791	---M--	200	added ('OK')	text/html	etag:%221a8f7-5f5c66b0e9200%22	http://3.37.186.116/vendor-dashboard.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/vendor-dashboard.html	(from http://3.37.186.116/index.html)
21:05:08	368349/368349	---M--	200	added ('OK')	text/html	etag:%2259edd-5f5c66af00d80%22	http://3.37.186.116/vendor-profile.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/vendor-profile.html	(from http://3.37.186.116/index.html)
21:05:09	108729/108729	---M--	200	added ('OK')	text/html	etag:%221a8b9-5f5c66af00d80%22	http://3.37.186.116/vendor-uploads.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/vendor-uploads.html	(from http://3.37.186.116/index.html)
21:05:10	101256/101256	---M--	200	added ('OK')	text/html	etag:%2218b88-5f5c66af00d80%22	http://3.37.186.116/vendor-tracking.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/vendor-tracking.html	(from http://3.37.186.116/index.html)
21:05:12	102346/102346	---M--	200	added ('OK')	text/html	etag:%2218fca-5f5c66af00d80%22	http://3.37.186.116/vendor-service.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/vendor-service.html	(from http://3.37.186.116/index.html)
21:05:14	111126/111126	---M--	200	added ('OK')	text/html	etag:%221b216-5f5c66af00d80%22	http://3.37.186.116/vendor-settings.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/vendor-settings.html	(from http://3.37.186.116/index.html)
21:05:16	26601/26601	---M--	200	added ('OK')	text/html	etag:%2267e9-5e3661ad6b000%22	http://3.37.186.116/email-template/email-order-success1.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-order-success1.html	(from http://3.37.186.116/index.html)
21:05:17	24594/24594	---M--	200	added ('OK')	text/html	etag:%226012-5e3661af53480%22	http://3.37.186.116/email-template/email-order-success2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-order-success2.html	(from http://3.37.186.116/index.html)
21:05:18	22696/22696	---M--	200	added ('OK')	text/html	etag:%2258a8-5e3661b13b900%22	http://3.37.186.116/email-template/email-invoice-template1.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-invoice-template1.html	(from http://3.37.186.116/index.html)
21:05:19	24078/24078	---M--	200	added ('OK')	text/html	etag:%225e0e-5e3661b13b900%22	http://3.37.186.116/email-template/email-invoice-template2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-invoice-template2.html	(from http://3.37.186.116/index.html)
21:05:20	9570/9570	---M--	200	added ('OK')	text/html	etag:%222562-5e3661b13b900%22	http://3.37.186.116/email-template/email-forgot-password.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-forgot-password.html	(from http://3.37.186.116/index.html)
21:05:20	11367/11367	---M--	200	added ('OK')	text/html	etag:%222c67-5e3661ab82b80%22	http://3.37.186.116/email-template/email-confirmation.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-confirmation.html	(from http://3.37.186.116/index.html)
21:05:20	17013/17013	---M--	200	added ('OK')	text/html	etag:%224275-5e3661af53480%22	http://3.37.186.116/email-template/email-promotional1.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-promotional1.html	(from http://3.37.186.116/index.html)
21:05:21	24997/24997	---M--	200	added ('OK')	text/html	etag:%2261a5-5e3661ad6b000%22	http://3.37.186.116/email-template/email-promotional2.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/email-template/email-promotional2.html	(from http://3.37.186.116/index.html)
21:05:22	100258/100258	---M--	200	added ('OK')	text/html	etag:%22187a2-5f5c661ff3c00%22	http://3.37.186.116/elements-typography.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/elements-typography.html	(from http://3.37.186.116/index.html)
21:05:24	101308/101308	---M--	200	added ('OK')	text/html	etag:%2218bbc-5f5c658b2dd00%22	http://3.37.186.116/elements-buttons.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/elements-buttons.html	(from http://3.37.186.116/index.html)
21:05:26	107942/107942	---M--	200	added ('OK')	text/html	etag:%221a5a6-5f5c661ff3c00%22	http://3.37.186.116/elements-titles.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/elements-titles.html	(from http://3.37.186.116/index.html)
